date,title,artist,rank,spotify_url,img_url
2022-01-08,Cruel Summer,Taylor Swift,3,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-08,Heat Waves,Glass Animals,4,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-08,Blinding Lights,The Weeknd,5,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-08,Flowers,Miley Cyrus,6,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-08,Levitating,Dua Lipa,7,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-08,Vampire,Olivia Rodrigo,8,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-08,Starboy,The Weeknd,9,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-08,Anti-Hero,Taylor Swift,10,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-15,Stay,The Kid LAROI,1,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-15,As It Was,Harry Styles,2,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-15,Cruel Summer,Taylor Swift,3,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-15,Anti-Hero,Taylor Swift,4,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-15,Flowers,Miley Cyrus,5,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-15,Vampire,Olivia Rodrigo,6,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-15,Starboy,The Weeknd,7,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-15,Levitating,Dua Lipa,8,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-15,Heat Waves,Glass Animals,9,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-15,Blinding Lights,The Weeknd,10,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-22,Flowers,Miley Cyrus,1,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-22,Cruel Summer,Taylor Swift,2,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-22,Anti-Hero,Taylor Swift,3,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-22,As It Was,Harry Styles,4,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-22,Vampire,Olivia Rodrigo,5,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-22,Starboy,The Weeknd,6,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-22,Stay,The Kid LAROI,7,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-22,Heat Waves,Glass Animals,8,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-22,Levitating,Dua Lipa,9,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-22,Blinding Lights,The Weeknd,10,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-29,Anti-Hero,Taylor Swift,1,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-29,Blinding Lights,The Weeknd,2,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-29,Heat Waves,Glass Animals,3,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-29,Levitating,Dua Lipa,4,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-29,As It Was,Harry Styles,5,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-29,Starboy,The Weeknd,6,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-29,Stay,The Kid LAROI,7,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-29,Flowers,Miley Cyrus,8,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-29,Vampire,Olivia Rodrigo,9,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-01-29,Cruel Summer,Taylor Swift,10,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-05,Blinding Lights,The Weeknd,1,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-05,Anti-Hero,Taylor Swift,2,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-05,Stay,The Kid LAROI,3,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-05,As It Was,Harry Styles,4,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-05,Flowers,Miley Cyrus,5,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-05,Heat Waves,Glass Animals,6,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-05,Starboy,The Weeknd,7,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-05,Vampire,Olivia Rodrigo,8,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-05,Cruel Summer,Taylor Swift,9,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-05,Levitating,Dua Lipa,10,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-12,Heat Waves,Glass Animals,1,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-12,Blinding Lights,The Weeknd,2,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-12,Anti-Hero,Taylor Swift,3,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-12,Flowers,Miley Cyrus,4,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-12,Cruel Summer,Taylor Swift,5,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-12,Vampire,Olivia Rodrigo,6,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-12,Stay,The Kid LAROI,7,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-12,As It Was,Harry Styles,8,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-12,Levitating,Dua Lipa,9,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-12,Starboy,The Weeknd,10,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-19,As It Was,Harry Styles,1,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-19,Anti-Hero,Taylor Swift,2,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-19,Flowers,Miley Cyrus,3,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-19,Blinding Lights,The Weeknd,4,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-19,Starboy,The Weeknd,5,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-19,Cruel Summer,Taylor Swift,6,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-19,Vampire,Olivia Rodrigo,7,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-19,Levitating,Dua Lipa,8,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-19,Stay,The Kid LAROI,9,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-19,Heat Waves,Glass Animals,10,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-26,Vampire,Olivia Rodrigo,1,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-26,Stay,The Kid LAROI,2,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-26,Cruel Summer,Taylor Swift,3,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-26,Levitating,Dua Lipa,4,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-26,Heat Waves,Glass Animals,5,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-26,Flowers,Miley Cyrus,6,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-26,As It Was,Harry Styles,7,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-26,Anti-Hero,Taylor Swift,8,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-26,Starboy,The Weeknd,9,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-02-26,Blinding Lights,The Weeknd,10,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-05,Levitating,Dua Lipa,1,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-05,Blinding Lights,The Weeknd,2,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-05,Vampire,Olivia Rodrigo,3,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-05,Stay,The Kid LAROI,4,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-05,Heat Waves,Glass Animals,5,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-05,Cruel Summer,Taylor Swift,6,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-05,As It Was,Harry Styles,7,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-05,Flowers,Miley Cyrus,8,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-05,Anti-Hero,Taylor Swift,9,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-05,Starboy,The Weeknd,10,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2022-03-12,Starboy,The Weeknd,1,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
